"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","47,100","46,000","47,650","45,300","182.93K","2.39%"
"2024- 02- 15","46,000","43,450","46,950","43,150","432.27K","7.73%"
"2024- 02- 14","42,700","43,900","44,300","42,000","126.74K","-0.23%"
"2024- 02- 13","42,800","42,750","43,250","42,650","0.33K","0.71%"
"2024- 02- 08","42,500","42,850","43,250","42,250","42.81K","-1.85%"
"2024- 02- 07","43,300","43,000","43,300","42,500","0.09K","1.17%"
"2024- 02- 06","42,800","42,900","43,700","42,600","29.45K","-1.15%"
"2024- 02- 05","43,300","43,150","43,450","42,400","40.30K","1.05%"
"2024- 02- 02","42,850","43,050","43,600","42,400","32.41K","-0.58%"
"2024- 02- 01","43,100","41,450","44,300","41,450","73.47K","2.62%"
"2024- 01- 31","42,000","42,300","42,700","41,300","33.46K","-1.18%"
"2024- 01- 30","42,500","40,300","42,800","40,200","60.68K","5.46%"
"2024- 01- 29","40,300","41,000","41,050","40,300","0.00K","-1.23%"
"2024- 01- 26","40,800","40,600","41,350","40,550","11.31K","-0.49%"
"2024- 01- 25","41,000","40,350","41,100","40,150","21.79K","1.61%"
"2024- 01- 24","40,350","40,750","40,750","40,050","16.65K","-0.25%"
"2024- 01- 23","40,450","39,850","40,700","39,400","23.29K","2.41%"
"2024- 01- 22","39,500","40,300","40,300","39,500","26.37K","-1.13%"
"2024- 01- 19","39,950","39,600","40,750","39,600","21.19K","0.88%"
"2024- 01- 18","39,600","40,750","40,750","39,300","29.18K","-1.00%"
"2024- 01- 17","40,000","42,800","42,900","39,900","68.29K","-5.14%"
"2024- 01- 16","42,167","41,917","42,500","41,917","80.58K","0.00%"
"2024- 01- 15","42,167","42,083","43,000","41,750","53.55K","-1.17%"
"2024- 01- 12","42,667","42,000","42,750","41,667","77.07K","2.50%"
"2024- 01- 11","41,625","40,958","42,417","40,625","80.21K","2.15%"
"2024- 01- 10","40,750","40,500","41,208","40,250","38.14K","0.62%"
"2024- 01- 09","40,500","41,000","41,000","40,458","25.63K","-0.20%"
"2024- 01- 08","40,583","40,750","41,167","40,167","38.29K","-0.41%"
"2024- 01- 05","40,750","41,000","41,542","40,458","51.54K","-0.31%"
"2024- 01- 04","40,875","42,583","42,667","40,667","78.18K","-3.44%"
"2024- 01- 03","42,333","40,625","43,333","40,333","194.07K","5.61%"
"2024- 01- 02","40,083","39,500","40,417","39,500","29.39K","1.16%"
"2023- 12- 28","39,625","40,042","40,333","39,458","35.61K","-1.66%"
"2023- 12- 27","40,292","40,833","40,833","39,792","50.43K","-1.83%"
"2023- 12- 26","41,042","41,000","41,042","40,083","33.78K","0.92%"
"2023- 12- 22","40,667","40,917","41,167","40,500","53.69K","-0.61%"
"2023- 12- 21","40,917","39,625","41,083","39,583","87.64K","2.08%"
"2023- 12- 20","40,083","40,000","40,250","39,625","45.30K","0.73%"
"2023- 12- 19","39,792","38,792","39,833","38,750","20.46K","2.14%"
"2023- 12- 18","38,958","39,042","39,292","38,875","27.27K","-0.22%"
"2023- 12- 15","39,042","39,667","39,792","38,958","30.12K","-1.58%"
"2023- 12- 14","39,667","40,250","40,375","39,333","68.41K","-1.04%"
"2023- 12- 13","40,083","39,125","40,500","38,792","97.10K","2.45%"
"2023- 12- 12","39,125","38,750","39,333","38,750","36.77K","0.75%"
"2023- 12- 11","38,833","39,208","39,208","38,625","20.57K","-0.22%"
"2023- 12- 08","38,917","39,042","39,208","38,500","37.36K","-0.32%"
"2023- 12- 07","39,042","38,542","39,208","38,083","50.06K","0.75%"
"2023- 12- 06","38,750","38,917","38,917","38,375","25.33K","0.54%"
"2023- 12- 05","38,542","37,708","39,042","37,542","53.63K","1.54%"
"2023- 12- 04","37,958","38,167","38,167","37,583","55.51K","-0.22%"
"2023- 12- 01","38,042","37,375","38,167","37,083","28.59K","1.56%"
"2023- 11- 30","37,458","38,208","38,208","36,917","76.19K","-1.21%"
"2023- 11- 29","37,917","38,042","38,667","37,750","32.17K","-1.30%"
"2023- 11- 28","38,417","38,250","38,750","38,000","39.73K","1.10%"
"2023- 11- 27","38,000","38,667","38,833","37,833","31.06K","-1.72%"
"2023- 11- 24","38,667","39,042","39,083","38,542","24.64K","-0.43%"
"2023- 11- 23","38,833","38,958","39,250","38,542","54.68K","0.65%"
"2023- 11- 22","38,583","37,958","38,583","37,792","41.05K","0.65%"
"2023- 11- 21","38,333","38,667","39,083","38,292","48.46K","-0.86%"
"2023- 11- 20","38,667","38,917","39,167","38,333","51.17K","0.87%"
"2023- 11- 17","38,333","38,417","38,833","38,042","50.38K","0.00%"
"2023- 11- 16","38,333","39,542","39,583","38,292","61.76K","-3.16%"
"2023- 11- 15","39,583","38,875","39,792","38,417","79.67K","2.93%"
"2023- 11- 14","38,458","39,292","39,500","38,208","56.97K","-1.81%"
"2023- 11- 13","39,167","38,250","39,708","38,250","104.40K","-13.92%"
"2023- 11- 12","45,500","45,500","45,500","45,500","","20.00%"
"2023- 11- 10","37,917","39,042","39,458","37,583","139.40K","-3.91%"
"2023- 11- 09","39,458","38,083","39,583","38,083","189.00K","5.57%"
"2023- 11- 08","37,375","36,333","38,000","36,250","84.16K","3.34%"
"2023- 11- 07","36,167","36,500","36,750","36,083","34.55K","-2.03%"
"2023- 11- 06","36,917","37,292","37,292","36,208","43.64K","-16.48%"
"2023- 11- 05","44,200","44,200","44,200","44,200","","20.00%"
"2023- 11- 03","36,833","37,125","37,458","36,375","45.12K","-1.56%"
"2023- 11- 02","37,417","37,125","37,708","36,292","118.01K","1.01%"
"2023- 11- 01","37,042","34,500","37,083","34,500","173.33K","7.37%"
"2023- 10- 31","34,500","33,417","34,750","33,417","68.91K","3.24%"
"2023- 10- 30","33,417","33,750","34,208","33,292","32.90K","-1.71%"
"2023- 10- 27","34,000","34,292","34,500","33,833","35.62K","0.12%"
"2023- 10- 26","33,958","33,250","34,375","33,250","44.18K","1.12%"
"2023- 10- 25","33,583","33,083","33,833","33,083","29.00K","1.38%"
"2023- 10- 24","33,125","33,208","33,375","32,500","19.16K","0.63%"
"2023- 10- 23","32,917","32,958","33,042","32,625","18.31K","0.00%"
"2023- 10- 20","32,917","32,167","33,375","31,750","63.41K","2.07%"
"2023- 10- 19","32,250","32,583","32,833","32,167","49.85K","-2.03%"
"2023- 10- 18","32,917","32,625","33,042","32,625","13.90K","-0.12%"
"2023- 10- 17","32,958","32,875","33,250","32,708","21.06K","0.76%"
"2023- 10- 16","32,708","32,500","32,708","32,167","43.57K","0.51%"
"2023- 10- 13","32,542","32,750","33,000","32,500","26.11K","-1.76%"
"2023- 10- 12","33,125","33,083","33,333","32,875","28.93K","0.00%"
"2023- 10- 11","33,125","32,500","33,625","32,500","43.72K","2.58%"
"2023- 10- 10","32,292","33,083","33,167","32,167","39.00K","-1.15%"
"2023- 10- 06","32,667","32,542","33,000","32,458","29.46K","0.38%"
"2023- 10- 05","32,542","32,792","33,167","32,500","25.20K","-0.51%"
"2023- 10- 04","32,708","33,292","33,292","32,667","38.76K","-1.88%"
"2023- 09- 27","33,333","33,000","33,583","32,875","22.05K","0.76%"
"2023- 09- 26","33,083","33,500","33,500","32,958","33.38K","-1.24%"
"2023- 09- 25","33,500","33,833","33,833","33,417","22.80K","-0.62%"
"2023- 09- 22","33,708","34,250","34,417","33,667","34.69K","-2.06%"
"2023- 09- 21","34,417","34,667","34,917","34,333","33.74K","-1.67%"
"2023- 09- 20","35,000","34,500","35,000","34,417","27.11K","1.33%"
"2023- 09- 19","34,542","34,458","34,750","34,250","26.30K","-0.12%"
"2023- 09- 18","34,583","34,958","35,042","34,375","26.48K","-1.43%"
"2023- 09- 15","35,083","35,208","35,208","34,708","31.24K","-0.12%"
"2023- 09- 14","35,125","34,500","35,125","34,208","57.47K","1.81%"
"2023- 09- 13","34,500","34,583","35,000","34,292","26.19K","-0.60%"
"2023- 09- 12","34,708","34,167","35,000","34,167","26.33K","1.34%"
"2023- 09- 11","34,250","34,167","34,333","33,958","16.12K","0.37%"
"2023- 09- 08","34,125","34,042","34,125","33,542","22.87K","0.86%"
