"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","34,800","35,550","36,450","34,700","292.76K","-1.14%"
"2024- 02- 15","35,200","35,200","36,700","34,950","499.75K","0.72%"
"2024- 02- 14","34,950","34,400","35,700","34,150","0.00K","-0.71%"
"2024- 02- 13","35,200","32,600","35,350","32,500","0.06K","8.31%"
"2024- 02- 12","32,500","32,500","32,500","32,500","","0.00%"
"2024- 02- 08","32,500","32,050","33,550","31,800","476.35K","0.00%"
"2024- 02- 07","32,500","32,750","33,450","32,250","0.29K","-1.81%"
"2024- 02- 06","33,100","30,350","33,350","30,350","1.19M","10.33%"
"2024- 02- 05","30,000","29,750","30,600","29,400","0.05K","-0.17%"
"2024- 02- 04","30,050","30,050","30,050","30,050","","0.00%"
"2024- 02- 02","30,050","29,150","30,450","29,150","394.24K","3.98%"
"2024- 02- 01","28,900","30,500","30,950","28,550","0.02K","-6.32%"
"2024- 01- 31","30,850","32,400","32,450","30,550","0.01K","-5.80%"
"2024- 01- 30","32,750","33,050","33,200","32,350","0.94K","-0.30%"
"2024- 01- 29","32,850","34,900","34,950","32,600","0.20K","-5.33%"
"2024- 01- 28","34,700","34,700","34,700","34,700","","0.00%"
"2024- 01- 26","34,700","33,350","35,400","33,100","463.78K","3.12%"
"2024- 01- 25","33,650","33,600","34,050","33,050","0.28K","0.75%"
"2024- 01- 24","33,400","34,100","34,100","33,050","377.32K","-1.76%"
"2024- 01- 23","34,000","34,500","34,700","33,600","1.01K","-1.16%"
"2024- 01- 22","34,400","34,750","34,850","34,050","315.27K","-0.15%"
"2024- 01- 21","34,450","34,450","34,450","34,450","","0.00%"
"2024- 01- 19","34,450","36,000","36,100","34,100","533.98K","-3.64%"
"2024- 01- 18","35,750","36,200","36,500","35,400","0.19K","-0.97%"
"2024- 01- 17","36,100","37,450","37,500","36,000","0.10K","-3.35%"
"2024- 01- 16","37,350","37,950","38,400","36,750","0.52K","-1.84%"
"2024- 01- 15","38,050","39,150","39,350","37,600","516.11K","-2.81%"
