"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","11,840","11,890","12,090","11,810","1.39M","0.59%"
"2024- 02- 15","11,770","11,920","11,920","11,750","840.38K","-0.25%"
"2024- 02- 14","11,800","11,670","11,900","11,650","996.21K","0.51%"
"2024- 02- 13","11,740","11,770","11,780","11,600","0.05K","0.00%"
"2024- 02- 12","11,740","11,740","11,740","11,740","","0.00%"
"2024- 02- 08","11,740","11,600","11,740","11,460","1.97M","2.09%"
"2024- 02- 07","11,500","11,590","11,610","11,350","0.21K","0.35%"
"2024- 02- 06","11,460","11,620","11,750","11,340","1.34M","-1.97%"
"2024- 02- 05","11,690","11,740","11,870","11,640","0.07K","-1.68%"
"2024- 02- 02","11,890","11,740","11,940","11,740","1.22M","0.42%"
"2024- 02- 01","11,840","11,380","11,880","11,380","0.10K","1.63%"
"2024- 01- 31","11,650","11,730","11,820","11,200","0.12K","-1.69%"
"2024- 01- 30","11,850","12,240","12,340","11,830","0.82K","-2.47%"
"2024- 01- 29","12,150","12,300","12,320","12,050","1.10M","-1.54%"
"2024- 01- 28","12,340","12,340","12,340","12,340","","0.00%"
"2024- 01- 26","12,340","12,290","12,650","12,260","1.14M","0.24%"
"2024- 01- 25","12,310","12,820","12,820","12,010","0.02K","-10.41%"
"2024- 01- 24","13,740","13,950","14,190","13,580","2.90M","-1.22%"
"2024- 01- 23","13,910","13,330","14,220","13,200","0.26K","4.27%"
"2024- 01- 22","13,340","13,140","13,540","13,100","1.34M","2.38%"
"2024- 01- 21","13,030","13,030","13,030","13,030","","0.00%"
"2024- 01- 19","13,030","13,350","13,440","12,930","959.64K","-1.14%"
"2024- 01- 18","13,180","12,830","13,500","12,740","1.61M","3.37%"
"2024- 01- 17","12,750","13,020","13,480","12,740","0.21K","-0.93%"
"2024- 01- 16","12,870","13,040","13,160","12,770","3.23K","-2.13%"
"2024- 01- 15","13,150","13,270","13,400","13,090","583.56K","-0.83%"
"2024- 01- 14","13,260","13,260","13,260","13,260","","0.00%"
"2024- 01- 12","13,260","13,500","13,670","13,220","780.23K","-2.50%"
"2024- 01- 11","13,600","13,490","13,640","13,220","0.01K","1.49%"
"2024- 01- 10","13,400","13,960","13,960","13,400","0.15K","-3.87%"
"2024- 01- 09","13,940","14,310","14,640","13,910","0.80K","-1.62%"
"2024- 01- 08","14,170","13,370","14,380","13,340","0.04K","6.62%"
"2024- 01- 05","13,290","13,060","13,400","12,930","1.03M","1.84%"
"2024- 01- 04","13,050","13,180","13,200","12,920","0.14K","-1.73%"
"2024- 01- 03","13,280","13,350","13,580","13,200","1.71M","-0.52%"
"2024- 01- 02","13,350","12,740","13,510","12,640","0.65K","4.79%"
"2023- 12- 28","12,740","12,380","12,740","12,370","1.19M","2.82%"
"2023- 12- 27","12,390","12,250","12,390","12,190","0.02K","1.14%"
"2023- 12- 26","12,250","12,470","12,470","12,180","0.02K","-1.13%"
"2023- 12- 25","12,390","12,390","12,390","12,390","","0.00%"
"2023- 12- 22","12,390","12,290","12,470","12,210","989.30K","1.81%"
"2023- 12- 21","12,170","12,360","12,430","12,110","0.20K","-2.56%"
"2023- 12- 20","12,490","11,900","12,500","11,870","0.01K","5.58%"
"2023- 12- 19","11,830","10,950","12,080","10,950","2.14K","-3.90%"
"2023- 12- 18","12,310","12,930","12,930","12,210","0.28K","-6.10%"
"2023- 12- 17","13,110","13,110","13,110","13,110","","0.00%"
"2023- 12- 15","13,110","12,940","13,110","12,780","1.63M","1.00%"
"2023- 12- 14","12,980","12,790","13,000","12,400","1.10K","2.69%"
"2023- 12- 13","12,640","12,670","12,740","12,560","747.95K","0.00%"
"2023- 12- 12","12,640","12,660","12,790","12,600","1.22M","0.32%"
"2023- 12- 11","12,600","12,540","12,690","12,470","3.01K","1.37%"
"2023- 12- 10","12,430","12,430","12,430","12,430","","0.00%"
"2023- 12- 08","12,430","12,330","12,580","12,300","1.14M","1.22%"
"2023- 12- 07","12,280","12,350","12,370","12,180","0.05K","-0.81%"
"2023- 12- 06","12,380","12,410","12,630","12,380","0.04K","-0.48%"
"2023- 12- 05","12,440","12,430","12,540","12,380","0.03K","0.16%"
"2023- 12- 04","12,420","12,460","12,550","12,350","0.41K","0.40%"
"2023- 12- 03","12,370","12,370","12,370","12,370","","0.00%"
"2023- 12- 01","12,370","12,530","12,530","12,340","950.18K","-1.20%"
"2023- 11- 30","12,520","12,440","12,530","12,370","0.15K","0.72%"
"2023- 11- 29","12,430","12,690","12,690","12,240","1.78M","-2.05%"
"2023- 11- 28","12,690","12,770","12,770","12,650","605.31K","-0.08%"
"2023- 11- 27","12,700","12,630","12,710","12,530","0.02K","0.79%"
"2023- 11- 26","12,600","12,600","12,600","12,600","","0.00%"
"2023- 11- 24","12,600","13,070","13,100","12,580","2.14M","-3.45%"
"2023- 11- 23","13,050","13,420","13,470","12,970","0.27K","-2.76%"
"2023- 11- 22","13,420","13,550","13,580","13,370","858.74K","-1.76%"
"2023- 11- 21","13,660","13,760","13,810","13,630","0.28K","0.29%"
"2023- 11- 20","13,620","13,620","13,700","13,590","429.05K","0.07%"
"2023- 11- 19","13,610","13,610","13,610","13,610","","0.00%"
"2023- 11- 17","13,610","13,720","13,810","13,590","372.70K","-0.87%"
"2023- 11- 16","13,730","13,620","13,810","13,570","600.45K","0.88%"
