"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","85,400","86,500","87,200","84,700","125.11K","0.00%"
"2024- 02- 15","85,400","87,200","87,300","85,100","0.00K","-0.93%"
"2024- 02- 14","86,200","85,700","86,400","84,700","0.02K","-0.69%"
"2024- 02- 13","86,800","86,300","87,100","85,400","120.51K","1.64%"
"2024- 02- 12","85,400","85,400","85,400","85,400","","0.00%"
"2024- 02- 08","85,400","85,400","86,700","84,700","167.17K","0.23%"
"2024- 02- 07","85,200","89,700","89,800","84,400","307.44K","-4.16%"
"2024- 02- 06","88,900","89,300","90,800","88,500","111.05K","-1.44%"
"2024- 02- 05","90,200","92,000","92,000","89,300","0.06K","-2.38%"
"2024- 02- 04","92,400","92,400","92,400","92,400","","0.00%"
"2024- 02- 02","92,400","89,400","92,700","89,400","99.57K","2.67%"
"2024- 02- 01","90,000","92,100","92,300","88,500","180.66K","-3.23%"
"2024- 01- 31","93,000","91,600","93,900","91,000","151.43K","1.20%"
"2024- 01- 30","91,900","94,800","94,900","91,400","0.00K","-2.13%"
"2024- 01- 29","93,900","88,900","94,900","88,900","290.81K","6.70%"
"2024- 01- 28","88,000","88,000","88,000","88,000","","0.00%"
"2024- 01- 26","88,000","88,600","89,000","87,600","131.51K","-1.46%"
"2024- 01- 25","89,300","90,400","90,400","89,000","0.02K","-0.78%"
"2024- 01- 24","90,000","91,600","91,700","89,800","56.88K","-1.75%"
"2024- 01- 23","91,600","92,600","92,700","90,800","79.15K","-0.33%"
"2024- 01- 22","91,900","89,400","91,900","88,600","134.26K","3.72%"
"2024- 01- 19","88,600","88,800","90,000","86,600","176.15K","-0.11%"
"2024- 01- 18","88,700","89,500","90,600","88,200","96.10K","-0.89%"
"2024- 01- 17","89,500","93,900","94,100","89,200","214.12K","-5.29%"
"2024- 01- 16","94,500","93,500","95,900","93,200","0.02K","-0.21%"
"2024- 01- 15","94,700","95,700","96,400","94,200","83.78K","-1.25%"
"2024- 01- 14","95,900","95,900","95,900","95,900","","0.00%"
"2024- 01- 12","95,900","96,700","97,600","95,100","98.10K","-1.03%"
"2024- 01- 11","96,900","97,900","98,400","94,800","0.05K","-0.51%"
"2024- 01- 10","97,400","97,300","98,200","96,600","133.51K","1.14%"
"2024- 01- 09","96,300","96,200","97,300","95,700","0.00K","0.73%"
"2024- 01- 08","95,600","97,500","98,400","94,600","165.77K","-1.65%"
"2024- 01- 07","97,200","97,200","97,200","97,200","","0.00%"
"2024- 01- 05","97,200","95,700","98,000","94,600","173.54K","1.04%"
"2024- 01- 04","96,200","102,800","102,800","96,100","0.15K","-7.41%"
"2024- 01- 03","103,900","103,200","104,800","100,300","0.01K","0.78%"
"2024- 01- 02","103,100","100,600","103,400","99,100","320.62K","2.69%"
"2023- 12- 28","100,400","97,800","100,600","97,500","267.43K","2.45%"
"2023- 12- 27","98,000","98,100","99,600","96,600","0.00K","0.51%"
"2023- 12- 26","97,500","94,500","97,600","94,000","0.06K","4.28%"
"2023- 12- 25","93,500","93,500","93,500","93,500","","0.00%"
"2023- 12- 22","93,500","91,400","93,600","91,200","161.67K","2.52%"
"2023- 12- 21","91,200","92,000","92,500","89,600","98.28K","-1.51%"
"2023- 12- 20","92,600","91,700","93,500","91,300","0.00K","1.65%"
"2023- 12- 19","91,100","90,800","92,600","90,800","61.82K","-0.33%"
"2023- 12- 18","91,400","91,300","91,900","90,800","0.00K","-0.44%"
"2023- 12- 17","91,800","91,800","91,800","91,800","","0.00%"
"2023- 12- 15","91,800","90,800","91,800","89,500","111.33K","1.10%"
"2023- 12- 14","90,800","91,000","92,200","90,100","149.74K","1.23%"
"2023- 12- 13","89,700","90,500","90,600","88,700","0.02K","-0.33%"
"2023- 12- 12","90,000","89,400","90,700","88,800","73.66K","0.90%"
"2023- 12- 11","89,200","90,500","91,400","88,200","90.65K","-1.11%"
"2023- 12- 10","90,200","90,200","90,200","90,200","","0.00%"
"2023- 12- 08","90,200","90,300","90,700","88,900","76.73K","0.11%"
"2023- 12- 07","90,100","89,800","94,000","89,600","194.89K","0.56%"
"2023- 12- 06","89,600","91,700","91,700","89,600","106.91K","-1.75%"
"2023- 12- 05","91,200","85,800","91,500","85,600","229.12K","5.68%"
"2023- 12- 04","86,300","85,300","87,800","84,500","0.05K","1.17%"
"2023- 12- 01","85,300","86,100","87,800","85,200","81.42K","-0.93%"
"2023- 11- 30","86,100","84,700","86,100","84,100","0.00K","1.65%"
"2023- 11- 29","84,700","87,000","87,100","84,700","104.62K","-2.76%"
"2023- 11- 28","87,100","87,100","88,200","86,100","89.86K","0.93%"
"2023- 11- 27","86,300","86,400","86,900","85,500","0.00K","-0.58%"
"2023- 11- 26","86,800","86,800","86,800","86,800","","0.00%"
"2023- 11- 24","86,800","90,000","90,400","86,700","107.02K","-3.98%"
"2023- 11- 23","90,400","90,600","90,600","89,100","0.97K","1.12%"
"2023- 11- 22","89,400","88,600","91,000","87,900","0.16K","0.90%"
"2023- 11- 21","88,600","87,900","89,200","87,000","0.01K","1.61%"
