"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","72,800","73,300","73,400","72,500","13.23M","-0.27%"
"2024- 02- 15","73,000","74,200","74,400","73,000","20.84K","-1.35%"
"2024- 02- 14","74,000","73,800","74,300","73,800","0.16K","-1.60%"
"2024- 02- 13","75,200","74,800","75,200","74,400","0.90K","1.48%"
"2024- 02- 12","74,100","74,100","74,100","74,100","","0.00%"
"2024- 02- 08","74,100","75,000","75,200","73,600","20.25M","-1.20%"
"2024- 02- 07","75,000","74,600","75,500","74,300","2.07K","0.81%"
"2024- 02- 06","74,400","74,300","74,700","73,300","13.94M","0.13%"
"2024- 02- 05","74,300","74,200","74,800","73,500","18.89M","-1.20%"
"2024- 02- 04","75,200","75,200","75,200","75,200","","0.00%"
"2024- 02- 02","75,200","74,000","75,200","73,700","14.85M","2.17%"
"2024- 02- 01","73,600","73,000","74,200","72,900","0.09K","1.24%"
"2024- 01- 31","72,700","73,500","74,000","72,500","4.69K","-2.15%"
"2024- 01- 30","74,300","75,000","75,300","73,700","1.26K","-0.13%"
"2024- 01- 29","74,400","73,800","75,200","73,500","0.02K","1.36%"
"2024- 01- 28","73,400","73,400","73,400","73,400","","0.00%"
"2024- 01- 26","73,400","73,700","74,500","73,300","10.98M","-0.94%"
"2024- 01- 25","74,100","74,300","74,800","73,700","2.73K","0.14%"
"2024- 01- 24","74,000","75,200","75,200","73,500","12.69M","-1.60%"
"2024- 01- 23","75,200","75,700","75,800","74,300","0.42K","0.13%"
"2024- 01- 22","75,100","75,900","76,000","75,000","19.62M","0.54%"
"2024- 01- 21","74,700","74,700","74,700","74,700","","0.00%"
"2024- 01- 19","74,700","73,500","74,700","73,000","23.20M","4.18%"
"2024- 01- 18","71,700","71,600","72,000","70,700","0.03K","0.99%"
"2024- 01- 17","71,000","73,100","73,300","71,000","1.11K","-2.20%"
"2024- 01- 16","72,600","73,500","73,700","72,500","11.96K","-1.76%"
"2024- 01- 15","73,900","73,200","74,000","73,200","12.97M","1.09%"
"2024- 01- 14","73,100","73,100","73,100","73,100","","0.00%"
"2024- 01- 12","73,100","73,000","74,100","72,800","12.97M","-0.14%"
"2024- 01- 11","73,200","73,000","73,600","72,800","2.26K","-0.54%"
"2024- 01- 10","73,600","74,900","75,200","73,200","3.95K","-1.47%"
"2024- 01- 09","74,700","77,400","77,700","74,300","3.26K","-2.35%"
"2024- 01- 08","76,500","76,900","77,500","76,400","0.44K","-0.13%"
"2024- 01- 07","76,600","76,600","76,600","76,600","","0.00%"
"2024- 01- 05","76,600","76,700","77,100","76,400","11.20M","0.00%"
"2024- 01- 04","76,600","76,400","77,300","76,200","0.18K","-0.52%"
"2024- 01- 03","77,000","78,600","78,700","77,000","1.27K","-3.27%"
"2024- 01- 02","79,600","78,500","79,800","78,200","2.09K","1.40%"
"2023- 12- 28","78,500","77,700","78,500","77,500","17.73M","0.64%"
"2023- 12- 27","78,000","76,700","78,000","76,500","3.52K","1.83%"
"2023- 12- 26","76,600","76,000","76,700","75,700","3.45K","0.92%"
"2023- 12- 25","75,900","75,900","75,900","75,900","","0.00%"
"2023- 12- 22","75,900","75,800","76,300","75,400","14.48M","1.20%"
"2023- 12- 21","75,000","74,500","75,000","74,300","0.44K","0.27%"
"2023- 12- 20","74,800","74,200","74,900","73,800","1.18K","1.91%"
"2023- 12- 19","73,400","72,900","73,400","72,800","0.27K","0.69%"
"2023- 12- 18","72,900","73,300","73,400","72,800","0.65K","-0.55%"
"2023- 12- 17","73,300","73,300","73,300","73,300","","0.00%"
"2023- 12- 15","73,300","73,800","74,000","73,200","14.89M","0.27%"
"2023- 12- 14","73,100","74,100","74,300","72,500","1.07K","0.41%"
"2023- 12- 13","72,800","73,400","73,500","72,800","0.32K","-0.95%"
"2023- 12- 12","73,500","73,300","73,500","73,100","0.86K","0.68%"
"2023- 12- 11","73,000","72,900","73,000","72,200","0.98K","0.55%"
"2023- 12- 10","72,600","72,600","72,600","72,600","","0.00%"
"2023- 12- 08","72,600","72,100","72,800","71,900","10.12M","1.54%"
"2023- 12- 07","71,500","71,800","71,900","71,100","0.06K","-0.28%"
