"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","111,100","113,100","113,200","110,600","27.16K","-0.80%"
"2024- 02- 15","112,000","114,000","114,000","111,500","28.39K","-0.53%"
"2024- 02- 14","112,600","112,700","114,000","110,400","35.29K","-1.23%"
"2024- 02- 13","114,000","112,100","114,800","110,200","0.00K","2.89%"
"2024- 02- 08","110,800","112,200","113,300","110,100","42.42K","-1.34%"
"2024- 02- 07","112,300","112,300","113,500","110,700","37.06K","0.90%"
"2024- 02- 06","111,300","110,800","115,000","110,400","67.51K","1.74%"
"2024- 02- 05","109,400","108,900","110,700","107,500","0.08K","-0.09%"
"2024- 02- 02","109,500","107,000","109,900","106,800","48.48K","2.34%"
"2024- 02- 01","107,000","109,200","112,400","106,000","89.13K","-2.73%"
"2024- 01- 31","110,000","113,300","113,900","107,400","79.32K","-3.68%"
"2024- 01- 30","114,200","115,400","116,300","113,800","42.17K","-1.04%"
"2024- 01- 29","115,400","117,700","117,700","115,000","72.23K","-1.95%"
"2024- 01- 26","117,700","114,900","119,100","114,000","71.19K","3.25%"
"2024- 01- 25","114,000","112,600","114,900","111,400","46.80K","1.24%"
"2024- 01- 24","112,600","113,800","115,400","112,200","56.80K","-2.09%"
"2024- 01- 23","115,000","111,000","117,500","111,000","0.04K","5.31%"
"2024- 01- 22","109,200","107,500","111,100","106,700","51.47K","2.34%"
"2024- 01- 21","106,700","106,700","106,700","106,700","","0.00%"
"2024- 01- 19","106,700","108,800","109,800","105,800","69.24K","-1.20%"
"2024- 01- 18","108,000","107,500","108,400","106,400","45.15K","0.75%"
"2024- 01- 17","107,200","111,000","111,200","106,400","0.00K","-4.03%"
"2024- 01- 16","111,700","112,400","113,800","110,300","0.01K","-1.15%"
"2024- 01- 15","113,000","114,900","115,500","112,000","54.09K","-1.65%"
"2024- 01- 12","114,900","117,000","118,400","113,700","69.96K","-0.78%"
"2024- 01- 11","115,800","118,600","118,600","115,600","0.00K","-2.28%"
"2024- 01- 10","118,500","119,100","119,800","117,500","53.81K","-0.34%"
"2024- 01- 09","118,900","117,600","119,800","117,000","62.04K","1.45%"
"2024- 01- 08","117,200","125,400","125,400","116,700","161.07K","-6.39%"
"2024- 01- 07","125,200","125,200","125,200","125,200","","0.00%"
"2024- 01- 05","125,200","125,900","128,000","124,000","62.17K","-0.48%"
"2024- 01- 04","125,800","128,600","129,300","125,400","0.00K","-2.93%"
"2024- 01- 03","129,600","129,800","130,600","127,500","0.08K","0.70%"
"2024- 01- 02","128,700","130,900","130,900","126,200","134.90K","-1.68%"
"2023- 12- 28","130,900","134,700","134,700","129,800","109.41K","-1.58%"
"2023- 12- 27","133,000","128,900","136,500","128,100","271.42K","4.53%"
"2023- 12- 26","127,238","127,048","131,238","126,667","208.29K","-3.75%"
"2023- 12- 25","132,200","132,200","132,200","132,200","","5.00%"
"2023- 12- 22","125,905","126,952","126,952","124,571","86.28K","0.23%"
"2023- 12- 21","125,619","125,238","127,048","123,905","91.43K","-0.60%"
"2023- 12- 20","126,381","123,429","127,143","122,857","161.34K","2.39%"
"2023- 12- 19","123,429","122,381","124,286","122,095","81.52K","0.86%"
"2023- 12- 18","122,381","119,048","122,667","119,048","76.39K","-3.03%"
"2023- 12- 17","126,200","126,200","126,200","126,200","","5.00%"
"2023- 12- 15","120,190","121,429","121,619","119,238","77.77K","-0.63%"
"2023- 12- 14","120,952","120,476","122,286","119,238","120.15K","1.44%"
