"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","464,500","464,500","467,000","462,000","34.49K","0.65%"
"2024- 02- 15","461,500","465,000","465,000","459,500","21.99K","0.22%"
"2024- 02- 14","460,500","467,000","470,500","458,500","42.74K","-2.64%"
"2024- 02- 13","473,000","471,000","474,000","467,000","31.78K","1.39%"
"2024- 02- 08","466,500","472,000","473,000","466,500","42.17K","-1.06%"
"2024- 02- 07","471,500","467,000","475,000","462,000","33.89K","2.06%"
"2024- 02- 06","462,000","466,500","473,000","461,500","38.69K","-1.91%"
"2024- 02- 05","471,000","472,500","474,000","461,000","36.16K","-0.95%"
"2024- 02- 02","475,500","475,000","478,500","471,000","32.64K","0.11%"
"2024- 02- 01","475,000","467,500","477,500","466,000","0.00K","0.32%"
"2024- 01- 31","473,500","470,000","473,500","465,000","0.00K","0.74%"
"2024- 01- 30","470,000","471,000","476,000","470,000","29.07K","0.64%"
"2024- 01- 29","467,000","464,000","472,000","461,000","37.86K","1.08%"
"2024- 01- 28","462,000","462,000","462,000","462,000","","0.00%"
"2024- 01- 26","462,000","456,500","464,000","456,500","30.57K","0.33%"
"2024- 01- 25","460,500","460,000","461,000","452,000","0.00K","0.00%"
"2024- 01- 24","460,500","458,000","463,500","457,000","22.60K","0.11%"
"2024- 01- 23","460,000","458,000","460,000","455,000","0.00K","0.55%"
"2024- 01- 22","457,500","461,000","462,000","456,500","11.86K","-0.11%"
"2024- 01- 19","458,000","452,500","461,500","452,000","33.72K","1.66%"
"2024- 01- 18","450,500","450,000","458,500","450,000","21.68K","-0.22%"
"2024- 01- 17","451,500","465,500","465,500","451,500","40.27K","-2.69%"
"2024- 01- 16","464,000","470,000","470,500","464,000","22.15K","-1.28%"
"2024- 01- 15","470,000","470,500","473,500","467,500","13.96K","0.00%"
"2024- 01- 12","470,000","473,500","475,000","467,500","21.66K","-0.53%"
"2024- 01- 11","472,500","481,500","483,500","472,500","0.00K","-1.66%"
"2024- 01- 10","480,500","487,500","490,000","480,500","14.76K","-1.44%"
"2024- 01- 09","487,500","492,500","492,500","487,000","18.70K","0.10%"
"2024- 01- 08","487,000","496,000","496,500","483,000","23.46K","-0.10%"
"2024- 01- 07","487,500","487,500","487,500","487,500","","0.00%"
"2024- 01- 05","487,500","483,500","490,000","480,000","28.27K","0.62%"
"2024- 01- 04","484,500","477,000","486,000","475,000","28.22K","1.57%"
"2024- 01- 03","477,000","486,000","486,000","477,000","0.00K","-1.85%"
"2024- 01- 02","486,000","498,000","498,000","485,000","0.00K","-2.41%"
"2023- 12- 28","498,000","497,500","498,000","495,000","33.75K","0.50%"
"2023- 12- 27","495,500","494,500","496,000","491,500","32.55K","-0.90%"
