"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","58,400","59,500","59,700","58,300","2.30M","-1.35%"
"2024- 02- 15","59,200","57,300","61,400","57,200","1.15K","7.83%"
"2024- 02- 14","54,900","53,800","54,900","53,200","0.03K","0.37%"
"2024- 02- 13","54,700","54,100","55,200","54,000","0.38K","1.30%"
"2024- 02- 12","54,000","54,000","54,000","54,000","","0.00%"
"2024- 02- 08","54,000","54,500","54,700","53,700","1.52M","0.37%"
"2024- 02- 07","53,800","54,500","55,600","53,600","0.01K","-0.37%"
"2024- 02- 06","54,000","54,500","55,000","53,800","971.60K","-1.82%"
"2024- 02- 05","55,000","56,800","57,400","54,700","0.05K","-2.31%"
"2024- 02- 04","56,300","56,300","56,300","56,300","","0.00%"
"2024- 02- 02","56,300","53,800","56,600","53,700","2.40M","6.83%"
"2024- 02- 01","52,700","51,900","53,100","51,500","1.41M","0.38%"
"2024- 01- 31","52,500","53,700","53,900","52,300","0.04K","-3.31%"
"2024- 01- 30","54,300","55,900","56,000","53,600","0.31K","-1.81%"
"2024- 01- 29","55,300","56,600","57,200","55,200","0.06K","-2.30%"
"2024- 01- 28","56,600","56,600","56,600","56,600","","0.00%"
"2024- 01- 26","56,600","55,700","57,400","55,600","893.80K","1.07%"
"2024- 01- 25","56,000","56,400","56,700","54,800","0.09K","-1.23%"
"2024- 01- 24","56,700","57,500","57,500","56,300","891.56K","-1.73%"
"2024- 01- 23","57,700","56,700","58,000","56,600","0.01K","2.30%"
"2024- 01- 22","56,400","58,300","58,900","55,800","0.10K","-2.08%"
"2024- 01- 21","57,600","57,600","57,600","57,600","","0.00%"
"2024- 01- 19","57,600","58,100","58,800","57,100","1.72M","1.41%"
"2024- 01- 18","56,800","57,400","57,900","55,900","0.00K","-1.22%"
"2024- 01- 17","57,500","59,500","59,900","56,600","2.93K","-3.52%"
"2024- 01- 16","59,600","60,600","61,700","59,500","0.72K","-2.45%"
"2024- 01- 15","61,100","60,600","61,700","59,800","0.07K","1.16%"
"2024- 01- 14","60,400","60,400","60,400","60,400","","0.00%"
"2024- 01- 12","60,400","60,900","61,200","59,100","2.00M","-0.66%"
"2024- 01- 11","60,800","59,800","61,900","59,500","0.32K","2.70%"
"2024- 01- 10","59,200","58,900","60,000","58,600","0.10K","0.85%"
"2024- 01- 09","58,700","58,500","59,200","58,400","0.54K","2.62%"
"2024- 01- 08","57,200","55,800","58,800","55,800","2.49M","2.51%"
"2024- 01- 07","55,800","55,800","55,800","55,800","","0.00%"
"2024- 01- 05","55,800","57,400","57,500","55,500","1.31M","-2.45%"
"2024- 01- 04","57,200","55,800","57,700","55,600","0.11K","1.06%"
"2024- 01- 03","56,600","57,200","57,500","56,000","0.13K","-2.25%"
"2024- 01- 02","57,900","54,300","57,900","54,000","3.70M","6.63%"
"2023- 12- 28","54,300","53,700","54,300","53,300","975.25K","1.69%"
"2023- 12- 27","53,400","52,600","53,500","52,100","0.61K","1.91%"
"2023- 12- 26","52,400","52,600","53,300","52,200","0.04K","-0.76%"
"2023- 12- 25","52,800","52,800","52,800","52,800","","0.00%"
"2023- 12- 22","52,800","53,300","53,700","52,600","1.21M","0.00%"
"2023- 12- 21","52,800","52,900","53,600","52,000","1.53M","-1.68%"
"2023- 12- 20","53,700","54,200","54,200","53,000","0.70K","-0.19%"
"2023- 12- 19","53,800","53,500","54,400","53,200","927.38K","-0.19%"
"2023- 12- 18","53,900","55,000","55,000","53,700","0.05K","-1.82%"
"2023- 12- 17","54,900","54,900","54,900","54,900","","0.00%"
