"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","182,200","184,400","184,500","182,000","288.81K","-0.22%"
"2024- 02- 15","182,600","186,100","186,100","182,600","0.31K","-0.87%"
"2024- 02- 14","184,200","184,600","186,000","182,700","0.26K","-1.76%"
"2024- 02- 13","187,500","181,700","188,200","181,400","0.17K","4.40%"
"2024- 02- 12","179,600","179,600","179,600","179,600","","0.00%"
"2024- 02- 08","179,600","179,600","182,400","179,200","631.50K","0.34%"
"2024- 02- 07","179,000","184,100","185,500","178,700","0.03K","-2.19%"
"2024- 02- 06","183,000","181,200","186,200","181,200","569.86K","1.16%"
"2024- 02- 05","180,900","184,100","184,300","179,500","1.12K","-1.68%"
"2024- 02- 04","184,000","184,000","184,000","184,000","","0.00%"
"2024- 02- 02","184,000","178,700","184,000","178,700","536.61K","2.97%"
"2024- 02- 01","178,700","177,600","179,800","173,700","0.12K","-0.56%"
"2024- 01- 31","179,700","179,600","180,800","176,500","0.04K","0.06%"
"2024- 01- 30","179,600","184,000","185,100","179,600","0.13K","-1.16%"
"2024- 01- 29","181,700","184,000","187,500","181,700","0.01K","-0.27%"
"2024- 01- 28","182,200","182,200","182,200","182,200","","0.00%"
"2024- 01- 26","182,200","180,800","184,200","179,200","381.08K","0.11%"
"2024- 01- 25","182,000","180,400","183,900","179,000","0.45K","0.72%"
"2024- 01- 24","180,700","182,900","183,100","180,500","291.05K","-0.50%"
"2024- 01- 23","181,600","186,100","188,500","180,800","0.02K","-1.09%"
"2024- 01- 22","183,600","178,000","185,900","178,000","0.01K","4.32%"
"2024- 01- 19","176,000","175,900","180,900","174,900","791.84K","0.74%"
"2024- 01- 18","174,700","178,000","179,500","173,800","0.13K","-1.85%"
"2024- 01- 17","178,000","186,200","186,600","177,100","0.51K","-5.07%"
"2024- 01- 16","187,500","192,400","194,300","186,000","0.68K","-0.32%"
"2024- 01- 15","188,100","196,300","199,000","186,400","0.00K","-4.47%"
"2024- 01- 14","196,900","196,900","196,900","196,900","","0.00%"
"2024- 01- 12","196,900","198,200","205,500","194,600","1.72M","-3.95%"
"2024- 01- 11","205,000","202,500","209,000","197,700","2.09K","-0.49%"
"2024- 01- 10","206,000","206,000","210,000","205,000","402.63K","0.00%"
"2024- 01- 09","206,000","211,000","212,500","204,000","0.46K","0.00%"
"2024- 01- 08","206,000","213,000","216,000","204,500","0.02K","-3.96%"
"2024- 01- 07","214,500","214,500","214,500","214,500","","0.00%"
"2024- 01- 05","214,500","215,000","220,500","213,000","955.20K","-1.61%"
"2024- 01- 04","218,000","228,500","228,500","214,500","0.08K","-5.83%"
"2024- 01- 03","231,500","228,500","232,500","224,000","0.35K","0.00%"
"2024- 01- 02","231,500","203,500","241,000","203,500","5.93M","14.89%"
"2023- 12- 28","201,500","190,100","202,500","189,200","1.15M","6.16%"
"2023- 12- 27","189,800","188,700","190,500","186,200","0.22K","0.53%"
"2023- 12- 26","188,800","187,400","189,800","187,300","0.08K","1.78%"
"2023- 12- 25","185,500","185,500","185,500","185,500","","0.00%"
"2023- 12- 22","185,500","189,300","191,300","184,800","683.79K","-1.17%"
"2023- 12- 21","187,700","185,100","189,400","185,000","0.33K","0.75%"
"2023- 12- 20","186,300","183,000","189,200","181,700","0.43K","3.10%"
"2023- 12- 19","180,700","177,000","181,400","177,000","422.89K","1.98%"
"2023- 12- 18","177,200","176,000","178,800","174,100","0.00K","4.17%"
"2023- 12- 17","170,100","170,100","170,100","170,100","","0.00%"
"2023- 12- 15","170,100","183,800","184,000","170,100","1.57M","-7.30%"
"2023- 12- 14","183,500","182,800","184,200","178,400","0.24K","2.11%"
"2023- 12- 13","179,700","181,500","183,600","176,200","0.22K","-2.02%"
"2023- 12- 12","183,400","178,500","184,900","177,300","0.37K","3.21%"
"2023- 12- 11","177,700","169,400","177,900","168,700","1.19M","5.96%"
"2023- 12- 10","167,700","167,700","167,700","167,700","","0.00%"
"2023- 12- 08","167,700","158,700","167,900","158,500","712.31K","6.41%"
"2023- 12- 07","157,600","159,800","159,800","157,500","0.02K","-1.56%"
"2023- 12- 06","160,100","163,100","163,300","160,100","0.01K","-1.54%"
"2023- 12- 05","162,600","162,000","163,500","161,700","0.04K","0.00%"
"2023- 12- 04","162,600","163,900","164,700","161,700","0.05K","-0.31%"
"2023- 12- 03","163,100","163,100","163,100","163,100","","0.00%"
"2023- 12- 01","163,100","164,000","164,300","161,900","239.00K","0.12%"
"2023- 11- 30","162,900","161,000","163,000","160,600","362.00K","0.74%"
"2023- 11- 29","161,700","164,000","164,900","161,600","292.59K","-2.00%"
"2023- 11- 28","165,000","162,800","165,400","162,800","0.01K","1.35%"
"2023- 11- 27","162,800","166,800","167,300","161,600","0.18K","-3.10%"
"2023- 11- 26","168,000","168,000","168,000","168,000","","0.00%"
"2023- 11- 24","168,000","173,100","173,200","167,000","510.95K","-2.83%"
"2023- 11- 23","172,900","171,900","173,000","171,100","0.05K","0.35%"
"2023- 11- 22","172,300","171,900","172,800","170,000","0.07K","0.06%"
"2023- 11- 21","172,200","169,900","172,200","169,500","0.36K","1.35%"
"2023- 11- 20","169,900","168,000","170,500","167,500","0.01K","0.89%"
"2023- 11- 19","168,400","168,400","168,400","168,400","","0.00%"
"2023- 11- 17","168,400","168,800","169,300","167,100","400.85K","0.12%"
"2023- 11- 16","168,200","165,000","168,200","165,000","0.58K","1.94%"
"2023- 11- 15","165,000","161,200","165,000","160,300","631.90K","3.71%"
"2023- 11- 14","159,100","158,000","159,500","157,300","0.06K","1.47%"
"2023- 11- 13","156,800","157,800","158,400","155,900","0.07K","-0.25%"
"2023- 11- 10","157,200","157,000","159,100","156,600","542.72K","-0.51%"
"2023- 11- 09","158,000","157,800","159,500","156,000","0.81K","0.32%"
"2023- 11- 08","157,500","156,700","158,700","155,800","587.28K","1.22%"
"2023- 11- 07","155,600","160,200","161,500","154,000","0.01K","-1.46%"
"2023- 11- 06","157,900","152,300","157,900","151,500","0.02K","5.34%"
"2023- 11- 05","149,900","149,900","149,900","149,900","","0.00%"
"2023- 11- 03","149,900","149,700","150,100","149,100","452.05K","0.07%"
"2023- 11- 02","149,800","149,800","150,000","149,000","540.93K","0.27%"
"2023- 11- 01","149,400","149,700","150,000","149,100","466.64K","-0.07%"
"2023- 10- 31","149,500","150,000","150,500","148,500","0.03K","0.13%"
"2023- 10- 30","149,300","149,200","150,300","149,100","410.13K","-0.13%"
"2023- 10- 29","149,500","149,500","149,500","149,500","","0.00%"
"2023- 10- 27","149,500","150,400","150,500","148,100","414.22K","-0.13%"
"2023- 10- 26","149,700","148,900","150,800","147,400","0.37K","-0.27%"
"2023- 10- 25","150,100","150,500","151,400","148,800","660.08K","0.00%"
"2023- 10- 24","150,100","142,000","150,500","141,500","958.97K","6.76%"
"2023- 10- 23","140,600","146,100","147,600","138,500","0.01K","-1.13%"
"2023- 10- 22","142,200","142,200","142,200","142,200","","0.00%"
"2023- 10- 20","142,200","141,700","143,100","140,400","362.21K","-0.07%"
"2023- 10- 19","142,300","141,500","145,200","141,000","0.18K","0.00%"
"2023- 10- 18","142,300","145,400","146,100","142,000","0.09K","-1.86%"
"2023- 10- 17","145,000","145,100","147,400","144,800","0.01K","0.35%"
"2023- 10- 16","144,500","143,700","145,300","143,400","316.82K","0.42%"
"2023- 10- 15","143,900","143,900","143,900","143,900","","0.00%"
"2023- 10- 13","143,900","142,400","144,700","141,500","244.57K","-0.14%"
"2023- 10- 12","144,100","141,400","144,100","141,200","0.13K","2.27%"
"2023- 10- 11","140,900","141,000","142,500","140,000","0.02K","0.50%"
"2023- 10- 10","140,200","139,900","143,700","139,600","0.00K","2.34%"
"2023- 10- 09","137,000","137,000","137,000","137,000","","0.00%"
"2023- 10- 06","137,000","131,200","138,400","131,100","402.46K","3.95%"
"2023- 10- 05","131,800","136,100","138,000","131,000","0.06K","-3.02%"
"2023- 10- 04","135,900","138,700","138,700","135,300","443.63K","-2.37%"
"2023- 10- 03","139,200","139,200","139,200","139,200","","0.00%"
"2023- 09- 27","139,200","134,500","139,800","134,500","256.14K","1.90%"
"2023- 09- 26","136,600","139,400","140,000","136,400","0.01K","-1.94%"
"2023- 09- 25","139,300","139,300","140,300","138,500","0.01K","0.00%"
"2023- 09- 24","139,300","139,300","139,300","139,300","","0.00%"
"2023- 09- 22","139,300","141,200","142,000","139,300","428.92K","-2.25%"
"2023- 09- 21","142,500","145,300","145,300","142,500","360.97K","-1.93%"
"2023- 09- 20","145,300","145,600","146,000","144,300","0.00K","-0.21%"
"2023- 09- 19","145,600","146,100","147,200","145,100","0.00K","-0.55%"
"2023- 09- 18","146,400","146,000","148,000","145,900","0.04K","-0.07%"
"2023- 09- 17","146,500","146,500","146,500","146,500","","0.00%"
"2023- 09- 15","146,500","147,700","147,700","146,400","341.52K","-0.75%"
"2023- 09- 14","147,600","146,700","147,600","145,700","0.13K","0.96%"
"2023- 09- 13","146,200","146,100","147,400","144,600","0.01K","0.00%"
"2023- 09- 12","146,200","149,100","149,100","145,500","0.05K","-2.08%"
"2023- 09- 11","149,300","147,500","149,700","147,000","330.99K","1.22%"
"2023- 09- 10","147,500","147,500","147,500","147,500","","0.00%"
"2023- 09- 08","147,500","146,400","147,900","146,300","294.25K","0.75%"
"2023- 09- 07","146,400","145,800","147,500","145,300","0.00K","-0.34%"
"2023- 09- 06","146,900","146,000","147,000","145,200","0.10K","0.20%"
"2023- 09- 05","146,600","144,600","147,000","144,600","0.02K","0.76%"
"2023- 09- 04","145,500","143,900","145,500","143,700","268.40K","1.11%"
"2023- 09- 03","143,900","143,900","143,900","143,900","","0.00%"
