"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 02- 16","69,600","66,300","69,600","65,600","310.17K","6.26%"
"2024- 02- 15","65,500","67,800","67,800","65,500","120.98K","-2.53%"
"2024- 02- 14","67,200","65,300","67,200","65,200","219.27K","1.97%"
"2024- 02- 13","65,900","66,000","67,000","65,200","125.87K","1.23%"
"2024- 02- 08","65,100","65,700","66,200","64,600","146.23K","0.00%"
"2024- 02- 07","65,100","64,000","65,400","61,800","249.90K","2.52%"
"2024- 02- 06","63,500","64,000","65,100","63,200","128.05K","-1.70%"
"2024- 02- 05","64,600","66,400","67,000","62,800","0.01K","-2.56%"
"2024- 02- 04","66,300","66,300","66,300","66,300","","0.00%"
"2024- 02- 02","66,300","65,800","67,100","64,500","338.85K","0.15%"
"2024- 02- 01","66,200","60,900","66,700","60,500","0.01K","7.82%"
"2024- 01- 31","61,400","61,200","61,700","60,200","0.01K","0.00%"
"2024- 01- 30","61,400","58,700","62,000","58,700","215.38K","4.60%"
"2024- 01- 29","58,700","58,500","59,400","57,400","0.01K","0.17%"
"2024- 01- 26","58,600","57,600","59,400","57,500","90.73K","0.69%"
"2024- 01- 25","58,200","58,100","58,400","57,200","66.00K","1.04%"
"2024- 01- 24","57,600","57,200","58,500","56,600","95.97K","0.88%"
"2024- 01- 23","57,100","56,300","57,100","55,800","64.22K","2.70%"
"2024- 01- 22","55,600","56,300","56,600","55,600","0.00K","-0.89%"
"2024- 01- 19","56,100","55,800","56,300","55,400","75.22K","1.45%"
"2024- 01- 18","55,300","55,600","56,300","55,000","80.14K","-1.07%"
"2024- 01- 17","55,900","57,400","57,400","55,700","85.28K","-1.58%"
"2024- 01- 16","56,800","55,500","57,300","54,800","177.97K","1.43%"
"2024- 01- 15","56,000","56,300","56,600","55,800","71.98K","-0.36%"
"2024- 01- 14","56,200","56,200","56,200","56,200","","0.00%"
"2024- 01- 12","56,200","55,700","56,900","55,000","125.31K","0.90%"
"2024- 01- 11","55,700","54,900","56,500","54,400","0.02K","3.53%"
"2024- 01- 10","53,800","54,200","54,500","53,400","83.01K","-0.74%"
"2024- 01- 09","54,200","54,900","54,900","54,000","109.52K","0.18%"
"2024- 01- 08","54,100","54,600","55,000","53,800","0.03K","-0.73%"
"2024- 01- 07","54,500","54,500","54,500","54,500","","0.00%"
"2024- 01- 05","54,500","55,600","55,600","54,200","144.83K","-2.15%"
"2024- 01- 04","55,700","56,300","56,700","55,300","110.80K","-1.24%"
"2024- 01- 03","56,400","58,500","59,000","56,300","189.77K","-4.73%"
"2024- 01- 02","59,200","60,300","60,900","58,500","122.11K","-3.43%"
"2023- 12- 28","61,300","59,000","61,300","59,000","143.53K","2.17%"
"2023- 12- 27","60,000","61,500","61,500","59,100","0.05K","-4.91%"
"2023- 12- 26","63,100","62,500","64,000","61,600","207.76K","1.77%"
"2023- 12- 22","62,000","63,100","63,100","61,300","76.60K","-1.12%"
"2023- 12- 21","62,700","63,000","63,100","61,900","48.97K","-0.95%"
"2023- 12- 20","63,300","63,300","63,800","62,900","80.07K","0.96%"
"2023- 12- 19","62,700","62,400","63,100","62,200","63.52K","0.48%"
"2023- 12- 18","62,400","62,200","62,700","61,500","50.53K","-0.48%"
"2023- 12- 17","62,700","62,700","62,700","62,700","","0.00%"
"2023- 12- 15","62,700","63,100","63,500","62,500","107.29K","-0.63%"
"2023- 12- 14","63,100","62,200","63,300","62,200","0.01K","3.10%"
"2023- 12- 13","61,200","62,600","62,800","60,900","60.92K","-2.08%"
"2023- 12- 12","62,500","63,000","63,300","61,700","94.08K","0.00%"
"2023- 12- 11","62,500","61,900","62,700","61,000","86.71K","1.63%"
"2023- 12- 08","61,500","61,900","62,200","61,300","77.42K","0.49%"
"2023- 12- 07","61,200","61,100","61,800","60,800","56.58K","-0.81%"
"2023- 12- 06","61,700","59,900","62,300","59,700","0.03K","3.01%"
"2023- 12- 05","59,900","59,200","60,400","59,200","0.00K","0.50%"
"2023- 12- 04","59,600","59,200","60,200","58,900","0.01K","1.53%"
"2023- 12- 01","58,700","59,400","60,200","58,700","65.73K","-2.00%"
"2023- 11- 30","59,900","58,600","59,900","57,500","171.00K","2.92%"
"2023- 11- 29","58,200","58,400","58,800","57,900","40.43K","-1.19%"
"2023- 11- 28","58,900","59,200","59,200","58,300","51.38K","0.17%"
"2023- 11- 27","58,800","58,000","58,800","57,800","37.83K","1.38%"
"2023- 11- 24","58,000","59,000","59,000","58,000","23.18K","-1.02%"
"2023- 11- 23","58,600","58,100","58,700","58,100","41.00K","0.17%"
"2023- 11- 22","58,500","58,100","58,800","57,700","55.88K","-0.51%"
"2023- 11- 21","58,800","59,000","59,000","58,500","39.95K","0.68%"
"2023- 11- 20","58,400","57,900","58,600","57,500","44.11K","0.86%"
"2023- 11- 17","57,900","59,100","59,100","57,600","66.05K","-2.20%"
"2023- 11- 16","59,200","58,400","59,200","58,000","53.09K","0.17%"
"2023- 11- 15","59,100","59,200","59,300","58,400","100.61K","1.37%"
